score,std,epoch_mean,nn_error_calculator,nn_learning_algorithm,nn_epochs_limit,nn_epsilon,nn_patience,nn_n_init,nn_seed,arch_size_hidden_layers,arch_activation,arch_activation_hidden,arch_eta,arch_alpha,arch_alambd,arch_eta_decay
2.5941940759616773,0.1454107688859274,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,sigmoid 1,0.001,0.9,0,0
2.625857063293478,0.1619406894942226,998,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,sigmoid 1,0.01,0,0,0
2.6519480498084693,0.1278240377166467,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,sigmoid 1,0.01,0,1e-05,0
2.772863191046403,0.040213054669327876,990,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,sigmoid 1,0.01,0.5,0.001,0
2.7852341669126246,0.07030962450857109,992,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,sigmoid 1,0.01,0,0.0001,0
2.860343433671352,0.02909174588589349,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,sigmoid 1,0.001,0.9,0.0001,0
2.8856714438997746,0.022511911567107443,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,sigmoid 1,0.001,0.9,0,0
2.919416887039922,0.11752875404835364,998,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,sigmoid 1,0.01,0,0.0001,0
2.9415353852760924,0.10872824030903476,998,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,sigmoid 1,0.001,0.9,1e-05,0
3.0725571810694343,0.15549154675141894,998,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,sigmoid 1,0.01,0.5,0.001,0
3.111908122261973,0.11633293640344905,999,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,sigmoid 1,0.001,0.9,0.0001,0
3.494493404903325,0.19051396970783727,994,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 20]",identity,sigmoid 1,0.01,0,0,0
3.588306510995018,0.12667221759987182,992,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 20]",identity,sigmoid 1,0.01,0,1e-05,0
3.593039588756893,0.07383796061338006,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 50]",identity,sigmoid 1,0.01,0,1e-05,0
3.619180808160269,0.07643000100345826,997,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 50]",identity,sigmoid 1,0.01,0,0,0
3.6512497945946585,3.2889947765664527,948,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 50]",identity,sigmoid 1,0.1,0.75,1e-05,0
3.686660999572396,3.377767223819541,828,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,sigmoid 1,0.1,0.9,0.0001,0
3.7040433405643007,0.07289222088796914,999,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 20]",identity,sigmoid 1,0.01,0.5,0.001,0
3.747229059233476,0.19408972257787926,989,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 20]",identity,sigmoid 1,0.001,0.9,1e-05,0
3.7489967244756066,0.22686088905935864,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 20]",identity,sigmoid 1,0.001,0.9,0,0
3.7649110480602306,3.38139790938149,824,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 50]",identity,sigmoid 1,0.1,0.75,0,0
3.776567237604372,0.08844863107117833,1000,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.001,0.75,0,0
3.782677983985149,0.096022713334578,1000,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.001,0.75,1e-05,0
3.7941568041789857,0.10778464729775963,996,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 50]",identity,sigmoid 1,0.001,0.9,1e-05,0
3.8111674230901738,0.06149919843739825,996,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.01,0,0.001,0
3.82335367597336,0.10207699610496553,997,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 50]",identity,sigmoid 1,0.001,0.9,0,0
3.8394146942082266,0.05098433344222379,985,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.001,0.9,0.001,0
3.8641556642177055,0.1469760113090163,997,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.001,0.75,0.0001,0
3.8889682267191605,0.08829148480138799,983,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 50]",identity,sigmoid 1,0.01,0,0.0001,0
3.904565067891795,0.031859039803810676,992,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 20]",identity,sigmoid 1,0.001,0.9,0.0001,0
3.91327893366169,3.123623249198933,674,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.1,0.5,0,0
3.9208439154854804,0.12341754446260206,994,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 20]",identity,sigmoid 1,0.01,0,0.0001,0
3.9327267293511987,0.06525738943390721,993,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 50]",identity,sigmoid 1,0.001,0.9,0.0001,0
3.9387205095875424,0.11385194242135666,994,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50, 50]",identity,sigmoid 1,0.01,0.5,0.001,0
4.1776898302076,0.020376357747765708,998,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.001,0.5,1e-05,0
4.179627482851903,0.0579435652058855,999,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.001,0.5,0,0
4.19798177426284,0.08545238719759313,985,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,sigmoid 1,0.001,0.75,1e-05,0
4.203327544341916,0.07507535513487122,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,sigmoid 1,0.001,0.75,0,0
4.210403615289416,0.10457993256578625,968,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,sigmoid 1,0.01,0,0.001,0
4.221114745017068,0.13514274078631636,969,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,sigmoid 1,0.001,0.9,0.001,0
4.223515686935804,0.05234196582288719,995,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,sigmoid 1,0.001,0.75,0,0
4.227705527678528,0.14703827855539658,982,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,sigmoid 1,0.01,0,0.001,0
4.232333963835122,0.04420367507073805,999,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,sigmoid 1,0.001,0.75,1e-05,0
4.241879960895599,0.07812472494948354,955,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,sigmoid 1,0.001,0.9,0.001,0
4.263706889520694,0.02825895756005501,992,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,sigmoid 1,0.001,0.75,0.0001,0
4.297958515155312,0.050143675566255735,993,MEE,minibatch 0.05,1000,0,10,1,,[100],identity,sigmoid 1,0.001,0.5,0.0001,0
