score,std,epoch_mean,nn_error_calculator,nn_learning_algorithm,nn_epochs_limit,nn_epsilon,nn_patience,nn_n_init,nn_seed,arch_size_hidden_layers,arch_activation,arch_activation_hidden,arch_eta,arch_alpha,arch_alambd,arch_eta_decay
3.271887825000462,0.18414688281316505,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.0001,0.9,0,0
3.294947059317193,0.15338166445094842,994,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.001,0,1e-05,0
3.342661768428106,0.12157013048827427,999,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.0001,0.9,0.0001,0
3.3597224359902156,0.08994225388163854,993,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.001,0,0.0001,0
3.461678563121918,1.4392299601097438,624,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.1,0.5,0,0
3.7076942301041345,2.054658605384007,683,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.1,0.75,0.001,0
3.909323830049472,0.14472904955116314,984,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.001,0.5,0.001,0
3.944149295926279,0.04316329105944646,998,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.0001,0.75,0,0
3.9500766536602856,3.449831576839157,661,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.1,0,0,0
3.969767746740723,0.11861681791852292,994,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.0001,0.75,1e-05,0
4.075465210650972,0.007060896431625336,996,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.0001,0.75,0.0001,0
4.313311803039339,0.1320908536221275,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.0001,0.5,0,0
4.358312100943551,0.20841686022989214,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.0001,0.5,1e-05,0
4.488215368519339,0.1286807348780035,881,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.001,0,0.001,0
4.499154531082931,0.1600551451398387,908,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.0001,0.9,0.001,0
4.5589331620636235,0.07385568737676104,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.0001,0.5,0.0001,0
4.790317285420362,2.360574985772108,284,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.1,0.75,0,0
5.618384028779997,2.876715606753952,311,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.1,0.5,1e-05,0
5.626711557343043,1.9181499993370197,335,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.1,0.5,0.0001,0
5.767332491242585,0.19868722198594502,984,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.0001,0.75,0.001,0
5.776839059436507,3.1043188003303213,321,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.1,0,0.0001,0
6.227998067494693,2.8880591976362715,777,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.1,0.75,1e-05,0
6.236942841543811,3.417457533648692,295,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.1,0,1e-05,0
6.290305391842086,2.1590802617597316,538,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.1,0.75,0.0001,0
6.632188912817377,0.9784296090440878,507,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.1,0.9,0.001,0
7.263370202342141,1.6480087484177686,598,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.01,0.9,0.0001,0
7.761533408756999,0.7584849023024717,145,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.1,0.9,1e-05,0
7.915485319390462,0.14784573422116443,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.0001,0,1e-05,0
7.97390502796474,0.16367116744450433,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.0001,0,0,0
8.098442819340677,0.551304866775059,274,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.1,0.9,0,0
8.182120251359613,0.24405130368525357,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.0001,0,0.0001,0
8.315509053594196,0.19494845040457456,390,MEE,minibatch 0.05,1000,0,10,1,,"[50, 20]",identity,tanh,0.1,0.9,0.0001,0
8.431768147397527,0.17593275503505013,997,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.0001,0.5,0.001,0
14.68728204429298,1.2077978691506608,1000,MEE,minibatch 0.05,1000,0,10,1,,"[50, 50]",identity,tanh,0.0001,0,0.001,0
