score,std,nn_error_calculator,nn_learning_algorithm,nn_epochs_limit,nn_epsilon,nn_patience,nn_n_init,arch_size_hidden_layers,arch_activation,arch_activation_hidden,arch_eta,arch_alpha,arch_alambd,arch_eta_decay
1.5270850617901612,0.032589600462302054,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.001,0,1e-05,0
1.5433661225543194,0.02723481301770072,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.001,0.1,1e-05,0
1.5708205026804059,0.09165508304140944,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.001,0,1e-05,0
1.574644740761243,0.08931171326105519,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.01,0.5,0.001,0
1.6110697219664771,0.03629988965851331,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.01,0.3,0.001,0
1.6179014981212376,0.044096504897344034,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.001,0.5,0.0001,0
1.6476489782729846,0.006061308624931609,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.001,0.5,0.0001,0
1.6638611842731865,0.03387723381908781,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.01,0.3,0.001,0
1.690934243662671,0.024927178263989793,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.001,0.3,0.0001,0
1.7133400054204564,0.04426274006040814,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.01,0.1,0.001,0
1.7237582656816317,0.03462548905557462,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.005,0.5,0.001,0
1.725054194206263,0.04229457555378874,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.001,0.3,0.0001,0
1.734099274902478,0.07474418594144841,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.001,0.9,0.001,0
1.7359666196600785,0.02666673975170794,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.01,0,0.001,0
1.7503579950811232,0.010544230565327398,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.01,0.1,0.001,0
1.7574713522447658,0.026280864468759803,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.001,0.1,0.0001,0
1.7798928105139131,0.07441095868208558,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.001,0.1,0.0001,0
1.782365192631434,0.022614720543349346,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.001,0,0.0001,0
1.7827697952032608,0.04504481665548734,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.01,0,0.001,0
1.7895357729002115,0.0609580085404997,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.001,0.9,0.001,0
1.7918357340602131,0.05084464761548396,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.005,0.5,0.001,0
1.8028911319046974,0.04276863707398524,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.005,0.3,0.001,0
1.815627936941303,0.03437523992521015,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.001,0,0.0001,0
1.8684337241026663,0.09560208398062693,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.005,0.1,0.001,0
1.8754037607486327,0.016837631325183393,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.005,0.3,0.001,0
1.9227746406443778,0.057524868773686934,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.005,0,0.001,0
1.9660719429815323,0.052081339039496764,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.005,0.1,0.001,0
2.009212667503943,0.027130510724795196,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.005,0,0.001,0
2.532098470644946,0.04922597964724812,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.001,0.5,0.001,0
2.5656640117696177,0.07385507843742652,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.001,0.5,0.001,0
2.829044687922925,0.11154292887745772,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.001,0.3,0.001,0
2.929185048813386,0.10760348101432221,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.001,0.3,0.001,0
3.0875553098382036,0.19363433462838467,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.001,0.1,0.001,0
3.219768830732626,0.11251593499948895,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,relu,0.001,0,0.001,0
3.3220149977271287,0.08367095831866424,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.001,0.1,0.001,0
3.533172167638438,0.07114822056628106,MEE,minibatch 0.05,10000,0,10,1,"(150,)",identity,tanh,0.001,0,0.001,0
